업체명,맛,양,배달,주문메뉴,상세리뷰
남경중화요리-남대문시장점,4,3,5,"
            깐쇼짜장/1
          ","배달의 민족에 중국냉면 중식냉면 따로 돼있고 이미지도 달라서 중국냉면으로 주문하면 땅콩소스 없는줄 알고 중국냉면으로 주문했는데 땅콩가루가 섞여서 겨우 먹었네요!
요기요에는 중국냉면이라고 메뉴 따로 없어서 전화했을때 요기요 최소주문금액이 만원인데 전화받은 나이든 여자분이 최소주문금액이 만2천원이라길래 순진해서 금액채우느라 깐쇼새우로 주문 넣고 중국냉면으로 주문했는데 받은 냉면은 중식냉면이였고 겨자소스 제거했음도 양은 중식냉면 9,000천원어치 양이였고 얼음은 있지도 않았어요! 3천원 갈취한거네요!
면 쫄깃하고 음식은 신선했네요."
남경중화요리-남대문시장점,3,5,5,"
            혼밥 메뉴 1 깐풍기 ＋ 볶음밥 ＋ 면류/1(면류 선택(짬뽕),김치 선택(김치 필요함))
          ",가격 배달 양은 괜찮어용ㅎ
남경중화요리-남대문시장점,5,5,5,"
            탕수육 0셋트（미니 탕수육＋옛날짜장）/1
          ","배달 짱 빠르고 배달 기사님도 엄청 친절하세요 
맛은 말해 뭐해요 최고입니다 ㅜㅜ 진짜 맛있어요👍🏻"
남경중화요리-남대문시장점,5,5,5,"
            탕수육 5셋트（미니 탕수육＋볶음밥＋짬뽕）/1
          ","맛있게 잘 먹었습니다. 탕수육 짬뽕 아쥬 좋았구요
볶음밥은 적당했습니다!!"
남경중화요리-남대문시장점,5,5,5,"
            짬뽕/2
          ",멋있게 잘 먹었습니다
남경중화요리-남대문시장점,5,5,5,"
            볶음밥/1(곱배기 추가 선택(곱배기 추가)),탕짜면/1(곱배기 추가 선택(곱배기 추가))
          ",뜯자마자 허겁지겁 먹느라 음식 사진이 이게 다네요ㅎㅎ 군만두 주셔서 잘 먹었습니다! 늘 신속하게 배달해주시는데 양이 푸짐해서 야식으로 최고예요.  담에 또 시켜먹겠습니다!
남경중화요리-남대문시장점,5,5,3,"
            탕짜면/1(곱배기 추가 선택(곱배기 추가))
          ","ㅠㅜ 냄새가 너무 좋아서 허겁지겁 먹는다고 깜빡하고 사진을 못 찍었어요, 탕수육 굉장히 잘 튀기시고 짜장면도 안 불어있어서 맛있었어요 ! 꼭 다음에도 시킬게요 !"
남경중화요리-남대문시장점,3,3,5,"
            공기밥/1,갈비탕/1
          ",맛있게 먹었습니다 !!
남경중화요리-남대문시장점,5,5,5,"
            공기밥/1,볶짜면/1(곱배기 추가 선택(곱배기 추가))
          ",맛있게 잘먹었습니다:)
남경중화요리-남대문시장점,5,5,5,"
            공기밥/1,돈까스짜장면/1(곱배기 추가 선택(곱배기 추가))
          ",항상 맛있고 배달이 빠르다
