업체명,맛,양,배달,주문메뉴,상세리뷰
뚜레쥬르-카페이태원역점,5,5,5,"
            데일리우유식빵/2,바로굽는 토스트식빵/2,플레인 베이글/1
          ","맛있게  먹었습니다, . ."
뚜레쥬르-카페이태원역점,5,5,5,"
            고소한 곡물식빵/3,데일리우유식빵/2
          ",맛잇게잘먹었습니 감사합니다
뚜레쥬르-카페이태원역점,5,5,5,"
            쿠키런 초코 골드 레이어/1(케이크칼 선택(케이크칼),큰초선택(큰초（7개）),작은초선택(작은초（9개）))
          ","케익도 넘 맛있어요 초코가 넘 부드럽네요
서비스빵도 주시고 쵝오입니다 ^^
감사해요~~"
뚜레쥬르-카페이태원역점,5,5,5,"
            초코 프렌치쿠키（소）/1,매직모카크림빵/1
          ",포장두 깔끔하구 배달도 빨랐어요♡
뚜레쥬르-카페이태원역점,5,5,5,"
            고소한 흑임자크림빵/1,딸기 생크림 소보로/1,추억의 사라다고로케/1,낙엽소시지브레드/1,겹겹이초코퐁당/1,옥수수범벅/1
          ","빠른배달감사합니다
잘 먹겠습니다"
뚜레쥬르-카페이태원역점,5,5,5,"
            계란맛살곡물/1,햄치즈&에그샐러드샌드위치/1,추억의 사라다고로케/1,바통쉬크레 （5개）/1,황금파이만주/1,연유버터라우겐/1,겹겹이초코퐁당/1,옛날 꽈배기 도넛/1,베이비슈（3개）/1
          ",서비스 감사합니다
뚜레쥬르-카페이태원역점,5,5,5,"
            치즈방앗간（3개）/1,휘낭시에/3,생크림버터 스콘/1,호두카라멜 스콘/1,초코칩스콘/1,쁘띠복숭아케이크/1
          ",맛있게 잘 먹었습니다~~
뚜레쥬르-카페이태원역점,5,4,5,"
            빵긋랜덤박스（심쿵랜덤박스）/1
          ",재미로 랜덤박스 한번 주문해봤는데 좋네요
뚜레쥬르-카페이태원역점,5,5,5,"
            티거 초코가나슈 롤케이크/1
          ","치즈브라우니 서비스로 주셨어요. 
감사히 잘 먹을게요."
뚜레쥬르-카페이태원역점,5,5,5,"
            카라멜애플파이/1,겹겹이 데니쉬/1,크랜베리애플크림치즈/1,바닐라라떼/1,리얼브라우니/1
          ","매번만족하는 이태원점이에요!
항상그렇듯 음료가 뜨거운상태로와서 너무 좋아요"
뚜레쥬르-카페이태원역점,5,5,5,"
            플라워베리 생크림 3호/1(케이크칼 선택(선택안함),큰초선택(큰초（0개）),작은초선택(작은초（0개）))
          ","제 입맛에만 이런건지 모르겠지만 케익은 확실히
파리보다 뚜레가 맛있네요!!!!
그리고 서비스 감사합니다ㅎ"
뚜레쥬르-카페이태원역점,5,5,5,"
            빵긋랜덤박스（심쿵랜덤박스）/1
          ",좋아요 좋아요 좋아요
뚜레쥬르-카페이태원역점,5,5,5,"
            겹겹이 연유크림 데니쉬/1,매직모카크림빵/1,연유버터라우겐/1,부드러운카스테라/1
          ",믿고 먹는 뚜레쥬르 ~~~너무너무 맛있어요 ~~~
뚜레쥬르-카페이태원역점,5,5,5,"
            빵긋랜덤박스（심쿵랜덤박스）/1
          ","받자마자 반은 먹어 버리고, 찍은 사진입니다
랜덤박스 좋아요"
뚜레쥬르-카페이태원역점,5,5,5,"
            生生생크림식빵/1,뚜레쥬르가만든 딸기잼 320g/1,추억의 사라다고로케/1,엄마랑 장볼 때 먹던 그때 그 도나쓰（5개입）/1
          ",깨끗하고 맛있어요. ㅎ
뚜레쥬르-카페이태원역점,5,5,5,"
            딸기 생크림 소보로/1,콥샐러드/1,V.E.L.T샌드위치/1,통우유식빵（Half）/1,카라멜애플파이/1
          ",맛있어요 잘먹겠습니다
뚜레쥬르-카페이태원역점,5,5,5,"
            빵긋랜덤박스（심쿵랜덤박스）/1,마담 얼그레이 크림번/1
          ","뚜레쥬르 랜덤박스 끊을 수가 없어요ㅠㅠ 짱👍
그중에서도 이태원점이 최고입니다!"
