업체명,맛,양,배달,주문메뉴,상세리뷰
규리네과일가게-종로점,4,5,5,"
            손질 하우스 꿀수박/1(사이즈 선택(400g)),규리네 수제 약식 （약밥）/1,손질 바나나 1개/2
          ","약식은 계피맛이 많이나네요ㆍ써비스 과일도 잘 먹었습니다 
#식후감
#힘내세요"
규리네과일가게-종로점,5,5,5,"
            손질 하우스 꿀수박/1(사이즈 선택(400g)),손질 겨울 딸기 250g/1,손질 배 （신고）/1,백 용과/1
          ","여기 과일 먹으면
눈이 확 떠지면서
황홀해요"
규리네과일가게-종로점,5,5,5,"
            규리네 6종 과일도시락/1,스테비아 방울토마토/1(사이즈 선택(약250g))
          ","안녕하세요 저는 사실 누가 배달로 과일을 시켜먹나하는 그런 사람이였습니다 ~ 근데 문득 과일이 먹고싶어서 배달시켰는데요 ㅋㅋ 몇개 먹다가 사진 찍어서 리뷰 써요.
정말 과일이 하나 하나 다 달아요  🍅🍇🍊🍍 
키위는 못먹는뎅 미리 말할걸 그래써오 ㅋㅋ 작은정성도 잘먹겠습니다. 다음에 토마토주스도 먹어봐야겠어요
방구석 과일천국 올림"
규리네과일가게-종로점,5,5,5,"
            손질 애플망고 /1
          ",어머니가 여행 가서 먹던 망고 생각난다고 하셔서 주문했어요! 여행 못 가는 아쉬움을 달래주는 맛이었어요😊
규리네과일가게-종로점,4,5,5,"
            규리네 9종 고급 과일도시락/1,손질 멜론/1(사이즈 선택(1／4))
          ","과일 예쁘게 왔어요
딸기가 꿀맛이네요 ! 
맛있게 잘 먹었어요"
규리네과일가게-종로점,5,5,5,"
            손질 하우스 꿀수박/1(사이즈 선택(400g)),규리네 6종 과일도시락/1
          ",믿고 먹는 가게입니다♥︎
규리네과일가게-종로점,5,5,5,"
            규리네 옛날 과일사라다 （샐러드）/1,손질 꿀자몽/1(사이즈 선택(반개))
          ","과일 샐러드랑 자몽, 서비스 과일 전부 맛있어요😄 과일 샐러드는 학교 급식에서 나오던 맛이에요. 추억의 맛ㅎㅎ 과일 샐러드 생각나면 또 시킬게요😆"
규리네과일가게-종로점,5,5,5,"
            손질 오렌지/1(사이즈 선택(반개)),[특상]세론이 멜론 반통/1
          ",메론이 엄청 달달하네요. 잘먹었습니다.
규리네과일가게-종로점,5,5,5,"
            손질 하우스 꿀수박/1(사이즈 선택(400g)),규리네 9종 고급 과일도시락/1
          ","너무 맛있어서 서울 살지도 않는데 서울 약속 만들어서 두 번 시켜먹었어요!
방울토마토 너무 달고 진짜 맛있었어요ㅜㅜ
그리고 수박 철도 지났는데 맛있어서 두 번 놀랐어요!
사장님께서 진짜 맛있는 과일들만 선별해서 가져오시는 것 같네요❤️❤️
다음에도 친구들이랑 서울에서 또 만나게 된다면 시킬 것 같습니다!ㅎㅎ 번창하세요~"
규리네과일가게-종로점,5,5,5,"
            손질 하우스 꿀수박/1(사이즈 선택(400g)),규리네 6종 과일도시락/1,규리네 수제 약식 （약밥）/1
          ",와... 여기 찐 과일 맛집이네요 ㅎㅎㅎ 방토는 무슨일인가요... 단맛이 저세상 단맛.. 너무 맛있어요!
