,업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
6275,골든빈커피,2022년 1월 1일,5,5,5,"
            아메리카노/2(HOT or ICE 선택(ice)),심플 크로플/1(필수 선택(메이플시럽X))
          ",맛있게 잘먹었습니당 배달이 빨라 따뜻하고 좋았어용
6276,골든빈커피,2022년 1월 1일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(hot)),라떼/1(HOT or ICE 선택(ice)),수제건빵（50g）/1
          ",집에서 맛있는 커피를 편하게 먹을수 있어서 너무 좋네용~~ 서비스 콜드브루도 귀엽고 건빵도 애들이 잘 먹어용!
6277,골든빈커피,2022년 1월 1일,5,5,5,"
            돌체연유라떼/1(HOT or ICE 선택(ice)),플레인 크로플/1
          ","크로플 맛집,,,,, 바삭바삭한게 너무 맛있어서
사진도 제대로 못찍었네요"
6278,골든빈커피,2022년 1월 1일,4,3,4,"
            디카페인 카페라떼/1(HOT or ICE 선택(hot)),떠먹는티라미수/1(포크 선택(포크 1개))
          ",모두 맛있어요~ 티라미수 케익 또 시키고 싶네
6279,골든빈커피,2021년 12월 29일,5,5,5,"
            바닐라라떼/1(HOT or ICE 선택(ice)),카라멜마끼아또/1(HOT or ICE 선택(hot)),모과차 hot/1,생과일주스/1(과일 선택(토마토))
          ",잘 마셨습니다. 감사합니다.
6280,골든빈커피,2021년 12월 29일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(hot)),바닐라라떼/2(HOT or ICE 선택(ice))
          ",배달 빠르고 친절하고 커피 진하고 맛있어요
6281,골든빈커피,2021년 12월 27일,5,5,5,"
            원두（150g）/1(원두 선택(신당동블렌딩),원두 옵션 선택(분쇄안함 Whole Bean))
          ","요즘 이것저것 원두사서 먹어보는중인데 
너무 기대돼요! 맛있을거 같아요 ㅎㅎㅎ
서비스 콜드브루 너무 귀엽네요
라떼 해먹어야겠어요 잘 마실게요 감사합니다!!"
6282,골든빈커피,2021년 12월 24일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(hot)),아메리카노/1(HOT or ICE 선택(hot),추가 선택(에스프레소 샷추가)),심플 크로플/1(필수 선택(메이플시럽X))
          ",빨리와서 좋았습니다 적극 추천합니다.
6283,골든빈커피,2021년 12월 20일,5,5,5,"
            디카페인 아메리카노/1(HOT or ICE 선택(ice)),스트로베리 생크림 크로플/1
          ",배달이 생각보다 빨리와서 좋았습니다
6284,골든빈커피,2021년 12월 20일,5,5,4,"
            플레인 크로플/1,생크림카스테라/1(포크 선택(포크 2개)),블랙포레스트생크림/1(포크 선택(포크 2개))
          ",배달이 예상보다 늦게왔지만 크로플 바삭하고 다른 것들도 잘 먹었습니다!
6285,골든빈커피,2021년 12월 19일,5,5,5,"
            스트로베리 생크림 크로플/1,체다치즈베이컨 크로플/1,뉴욕치즈케이크/1(포크 선택(포크 없음)),검은깨쿠키/1,초코칩쿠키/1,얼그레이쿠키/1,흑임자쿠키/1,감자빵＋고구마빵/1(조리 선택(조리 O（데워서 제공）))
          ",크로플 배달로는 처음인데 짱맛있네요..
6286,골든빈커피,2021년 12월 18일,5,5,3,"
            아메리카노/2(HOT or ICE 선택(hot)),오곡라떼/1
          ","첫번째 배달온건 오곡라떼가 쏟아져서 와서 아쉽지만 
재배달돈 음료는 너무 좋았습니다
추운 날에 몸을 녹여주는 따뜻한 음료였습니다"
6287,골든빈커피,2021년 12월 15일,5,5,5,"
            라떼/1(HOT or ICE 선택(ice)),심플 크로플/1(필수 선택(메이플시럽X),추가 선택(크로플 1개 추가))
          ",크로플 바삭바삭 맛나요
6288,골든빈커피,2021년 12월 13일,5,5,5,"
            라떼/1(HOT or ICE 선택(ice)),바닐라라떼/1(HOT or ICE 선택(ice))
          ",커피 맛있어요! 잘마셧습니다
6289,골든빈커피,2021년 12월 13일,5,5,5,"
            바닐라라떼/1(HOT or ICE 선택(ice)),플레인 크로플/1
          ",여기 아스크림도 안녹아오고 크로플 맛집이네요 배달이 쪼끔만 빨랐음 더 완벽햇을것같아요 크로플을 바로 구워와서그러신가.. 크로플 겉바속촉 따뜻 +하나도 안녹고 온 아스크림 완벽해요
6290,골든빈커피,2021년 12월 6일,5,5,5,"
            스트로베리 생크림 크로플/2,수제건빵（50g）/1
          ","요새 기회있을때마다 시켜먹고 있네요 와플 맛있구요 이벤트상품으로 주신 커피 엄청 맛있게  먹고있네요
감사합니다  사진은 넘 맛있게 먹다가 찍는걸 잊어버려서 지난번 사진으로 대체할게요 ㅜㅜ 죄송합니다"
6291,골든빈커피,2021년 12월 3일,5,5,5,"
            아메리카노/2(HOT or ICE 선택(ice)),라떼/2(HOT or ICE 선택(ice)),라떼/3(HOT or ICE 선택(hot)),바닐라라떼/1(HOT or ICE 선택(hot)),바닐라라떼/1(HOT or ICE 선택(hot),추가 선택(디카페인)),바닐라라떼/2(HOT or ICE 선택(ice)),밀크티라떼/1(HOT or ICE 선택(ice))
          ",배달도빠르고 이쁘고 맛있고 다 좋아요!!!
6292,골든빈커피,2021년 11월 29일,5,5,5,"
            플레인 크로플/1(추가 선택(바닐라아이스크림 추가)),플레인 크로플/1
          ",크로플 쫀득하니 넘 맛있어요!
6293,골든빈커피,2021년 11월 27일,5,5,5,"
            썸머라떼/1,심플 크로플/1(필수 선택(메이플시럽O)),초코칩쿠키/1
          ","짱입니다.. 주말 오전은 이제 여기에서..
메이플 시럽 따로달라고 요청했는데 잘 들어주셔서 감사해요 😆😆😆"
6294,골든빈커피,2021년 11월 26일,5,5,5,"
            디카페인 아메리카노/1(HOT or ICE 선택(hot)),체다치즈 크로플/1(추가 선택(크로플1개 추가))
          ",커피도 진짜맛있어요 ㅠㅠㅠ
6295,골든빈커피,2021년 11월 25일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ice)),스트로베리 생크림 크로플/1
          ",오늘도 맛있게 잘 먹었습니다!!
6296,골든빈커피,2021년 11월 25일,5,5,5,"
            플레인 크로플/1(추가 선택(바닐라아이스크림 추가)),플레인 크로플/1
          ",쫀득하니 크로플이 맛나요!
6297,골든빈커피,2021년 11월 25일,5,5,5,"
            디카페인 아메리카노/1(HOT or ICE 선택(hot)),체다치즈 크로플/1(추가 선택(크로플1개 추가))
          ",후기잘안남기는데 디카페인커피너무맛있어서 올립니다 크로플도 짱이에요!
6298,골든빈커피,2021년 11월 23일,5,5,5,"
            딸바스무디 ice/1,스트로베리 생크림 크로플/1,심플 크로플/2(필수 선택(메이플시럽X))
          ","요청사항 잘 들어주심 딸바스무디 맛있음
크로플은 처음 먹는데 튀긴 빵같은 느낌이네요 와플같은 건줄 알았는뎅ㅋㅋ"
6299,골든빈커피,2021년 11월 22일,5,5,5,"
            썸머라떼/1,프리미엄 망고우유 2병/1(옵션 선택(빨대 필요해요)),바나나 생크림 크로플/1,생크림카스테라/1(포크 선택(포크 2개)),감자빵＋고구마빵/1(조리 선택(조리 X （냉동 상태로 제공）))
          ","포장이 깔끔하게 배송되어 옵니다
특히 메뉴별로 다 따로 포장해서 주셔서 먹을 때 합체하니 배송이지만 맛이 다 살아있는 느낌, 배려받는 느낌이라 좋네요
메뉴도 다 맛있어서 달달하니 기분이 좋네요

#식후감"
6300,골든빈커피,2021년 11월 18일,5,5,5,"
            레몬에이드 ice/1,딸기스무디 ice/1
          ",맛있게잘먹었어요^^
6301,골든빈커피,2021년 11월 17일,5,5,5,"
            라떼/1(HOT or ICE 선택(hot)),생딸기라떼（500mL）/1,심플 크로플/1(필수 선택(메이플시럽O))
          ",딸기우유 신선하고 맛있네요!!
6302,골든빈커피,2021년 11월 15일,5,5,5,"
            라떼/1(HOT or ICE 선택(hot)),자몽에이드 ice/1
          ",맛있어요.
6303,골든빈커피,2021년 11월 15일,5,5,5,"
            플레인 크로플/1,블랙포레스트생크림/1(포크 선택(포크 없음))
          ",크로플 맛있어요!!
6304,골든빈커피,2021년 11월 13일,5,5,5,"
            라떼/1(HOT or ICE 선택(ice)),바나나 생크림 크로플/1
          ",배달도 익스프레스라 완전 빠르고 배달비 무료에 따로 포장 잘 해서 주셔서 눅눅하지도 않아서 너무 맛있게 잘 먹었습니다 ㅎㅎㅎ 감사해요!!
6305,골든빈커피,2021년 11월 12일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ice)),자몽에이드 ice/1,플레인 크로플/1(추가 선택(메이플시럽 추가))
          ","너무 맛있어요ㅠㅠ 크로플 요 카페에서 첨 먹어봤는데 존맛탱이네요..
요청사항도 들어주셔서 감사합니다!
잘 먹었습니당 최고!
배달도 굉장히 빨랐어용"
6306,골든빈커피,2021년 11월 10일,5,5,5,"
            라떼/1(HOT or ICE 선택(ice)),바나나 생크림 크로플/1
          ",크로플 사진은 먹다보니 못찍어ㅆ지만 정말 달달하고 맛있었어요~~
6307,골든빈커피,2021년 11월 5일,5,5,5,"
            돌체연유라떼/1(HOT or ICE 선택(ice)),떠먹는티라미수/1(포크 선택(포크 2개))
          ",잘먹엇습니다!! 커피맛잇어요
6308,골든빈커피,2021년 11월 5일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ice)),아메리카노/1(HOT or ICE 선택(hot)),플레인 크로플/1
          ",맛있습니다~! 배달도 무료라 부담없어 좋아요
6309,골든빈커피,2021년 11월 4일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ice)),바나나 생크림 크로플/1
          ",와 또시킬게요 생크림 직접 치신건가요? 엄청 맛있네요
6310,골든빈커피,2021년 10월 27일,5,5,5,"
            돌체연유라떼/2(HOT or ICE 선택(ice)),떠먹는티라미수/1(포크 선택(포크 없음))
          ","두번째 주문이예요.
맛있어서 또 시켰네요.
티라미슈는 느끼하지않고 맛있었어요!"
6311,골든빈커피,2021년 10월 26일,5,5,5,"
            원두（150g）/1(원두 선택(신당동블렌딩),원두 옵션 선택(에스프레소 Espresso))
          ",커피원두향이 너무 좋아요 맛도 좋을거 같아영♡
6312,골든빈커피,2021년 10월 21일,5,5,5,"
            플레인 크로플/1,생크림카스테라/1(포크 선택(포크 2개)),바나나플람베생크림/1(포크 선택(포크 없음))
          ","왈왈!! 월월월 으르르르르... 으르르..왈왈! 왈왈왈! 으르르르...월월! 왈왈왈! 왈왈왈왈! 으르르르르.... 
왈왈왈!왈왈!! 월월월 으르르르르... 으르르..왈왈! 왈왈왈! 으르르르...월월! 왈왈왈! 왈왈왈왈! 으르르르르.... 
왈왈왈!왈왈!! 월월월 으르르르르... 으르르..왈왈! 왈왈왈! 으르르르...월월! 왈왈왈! 왈왈왈왈! 으르르르르.... 
왈왈왈!"
6313,골든빈커피,2021년 10월 20일,5,5,5,"
            깔루아마키아또생크림/1(포크 선택(포크 2개)),얼그레이쿠키/1,코코넛커피스무디/1
          ",코코넛커피스무디 너무 맛있는데요 덜달게하니 더 굿~ 케익도 맛나요~!! 시키고싶은 메뉴가 둘다있는곳이 여기여서 첨 시켜보는데 담에 또 주문할거에요~ 매장도 한번 들려보려구요 넘 맛있어요~!♥ 배달기사분도 친절하셨구요~!!
6314,골든빈커피,2021년 10월 19일,5,5,5,"
            썸머라떼/1,플레인 크로플/1
          ","#식후감 
배달시키면 한꺼번에 포장해주는곳이 다반사입니다. 골드빈커피는 얼음컵에아이스크림 그리고 커피까지 다른용기에 포장해주셔서 너무 좋네요^^
크로플도 아이스크림을 따로 포장해줘서 눅눅하지 않는 크로플 먹을수 있어 사장님에 손님에 대한 배려를 느낄수 있어 감사하는 마음으로 먹었어요~"
6315,골든빈커피,2021년 10월 7일,5,5,5,"
            딸바스무디 ice/1,바나나 생크림 크로플/1,감자빵＋고구마빵/1(조리 선택(조리 O（데워서 제공）))
          ",배달이진짜 빨라요 고구마빵감자빵 최고...감동 흡 ㅠㅠ 강원도모시깽이보다 훨제취향 😍 크로플도 맛있고 음료도 맛잇어여
6316,골든빈커피,2021년 10월 1일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ice),추가 선택(헤이즐럿 시럽 추가)),디카페인 아메리카노/1(HOT or ICE 선택(ice))
          ",디카페인이 있어서 너무 좋아요!!
6317,골든빈커피,2021년 9월 23일,5,5,5,"
            블루베리스무디 ice/1,플레인 크로플/1
          ",마시써용~~~~~!♡♡♡♡
6318,골든빈커피,2021년 9월 18일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ice)),돌체연유라떼/1(HOT or ICE 선택(ice)),플레인 크로플/2
          ",배달도 빠르고 맛있어요!
6319,골든빈커피,2021년 9월 7일,5,5,5,"
            바닐라라떼/1(HOT or ICE 선택(ice)),레몬에이드 ice/1,바나나 생크림 크로플/1(추가 선택(크로플1개 추가))
          ",맛있게 잘먹었습니다 ㅎㅎ
6320,골든빈커피,2021년 8월 28일,5,5,5,"
            바닐라라떼/1(HOT or ICE 선택(ice)),플레인 크로플/2
          ",너무 맛있게 잘 먹었어요 커피도 진하구
6321,골든빈커피,2021년 8월 26일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ice)),플레인 크로플/1(추가 선택(생크림 추가)),바나나 생크림 크로플/1(추가 선택(생크림 추가)),얼그레이쿠키/1
          ",크로플이 바삭하고 고소해요ㅎㅎ 아메리카노노 시지 않아서 좋아요 감사합니다.
6322,골든빈커피,2021년 8월 24일,5,5,5,"
            아메리카노/2(HOT or ICE 선택(hot)),고구마빵（1개）/1(조리 선택(조리 X （냉동 상태로 제공）))
          ",그리 달지 않고 쫀득쫀득한 고구마빵 맛있게 잘 먹었습니다. 다음에는 감자빵도 맛보려구요. 수고하세요
6323,골든빈커피,2021년 8월 20일,5,5,5,"
            플레인 크로플/1,바나나 생크림 크로플/1
          ",굿맛있게 잘 먹었습니다
6324,골든빈커피,2021년 8월 14일,5,4,5,"
            밀크티라떼/1(HOT or ICE 선택(ice)),플레인 크로플/1,검은깨쿠키/1
          ",항상 맛있어요~~
6325,골든빈커피,2021년 8월 9일,5,5,5,"
            썸머라떼/1,디카페인 아메리카노/1(HOT or ICE 선택(ice))
          ",배달도 빨랐고 맛있게 잘 먹었어요🙂
6326,골든빈커피,2021년 8월 9일,5,5,5,"
            아메리카노/2(HOT or ICE 선택(ice)),플레인 크로플/2
          ","나 곽상현이는 맹세합니다.
커피를 주문할 일이 생기면 골든빈커피와 함께할 것이라는 맹세.
커피의 향과 크로플의 달콤함과 아이스크림의 부드러움이 입안에 어우러질때 비로소 나는 행복해졌습니다.
진짜 커피가 너무 맛있소. 주인장. 행복하시오."
6327,골든빈커피,2021년 8월 9일,5,5,5,"
            썸머라떼/1,플레인 크로플/1
          ","오자마자 완전 흡입했네요!! 그래서 사진이 없어요ㅠㅠ
진짜 크로플 마니아로 여기저기 많이 먹어보는데 여기가 진짜 최강이네요! 배달로 오는데 어떻게 이렇게 바삭함을 유지하는지 감탄하면서 순삭했어요!!
양이 조금 아쉽긴 하지만! 다음에는 2개 시키면 되니까 괜찮습니다!
사장님 오래오래 맛난 크로플 맛보게 해주세요~~~^^"
6328,골든빈커피,2021년 8월 7일,5,5,5,"
            디카페인 아메리카노/2(HOT or ICE 선택(ice))
          ",디카페인.아메리카노 맞을까요? 먹으니까 헤롱헤롱
6329,골든빈커피,2021년 8월 7일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ice),추가 선택(샷추가)),체다치즈 크로플/1,오레오빙수 쉐이크 /1
          ","처음 시켜보는데인데 크로플도 맛있구요 음료도 맛있습니다
다음에 또 먹고 싶어질때 시킬게요~"
6330,골든빈커피,2021년 8월 5일,5,5,5,"
            라떼/1(HOT or ICE 선택(ice)),플레인 크로플/1(추가 선택(메이플시럽 추가))
          ",커피 진하고 맛있네요 크로플도 달달하구요
6331,골든빈커피,2021년 7월 31일,5,5,5,"
            디카페인 아메리카노/2(HOT or ICE 선택(ice)),심플 크로플/1(필수 선택(메이플시럽X))
          ",다카페인파눈데가 잇어서 조아여
6332,골든빈커피,2021년 7월 31일,5,5,5,"
            라떼/1(HOT or ICE 선택(ice)),콜드브루/1(HOT or ICE 선택(ice),콜드브루 선택(신당동블렌딩)),바나나 생크림 크로플/1(추가 선택(크로플1개 추가)),생크림카스테라/1(포크 선택(포크 없음))
          ","배달 엄청 빠르고, 크로플이랑 커피 카스테라 전부 맛있어요!! 감사합니다^-^"
6333,골든빈커피,2021년 7월 31일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(hot)),체다치즈 크로플/1(추가 선택(크로플1개 추가))
          ",크로플 너무 맛있네요 사이즈 너무 작지 않고 사먹을 맛 나는 크기에 맛이에요! 커피도 진해서 맘에들고 리뷰이벤트로 주신 맛보기 콜드브루 너무 귀요미 사이즈 감사합니다. 얼른 테이스팅하고 싶어요! 메이플과 치즈가 알맞게 잘 어우러져서 브런치로 딱입니다! 시럽이 과하지도 적지도 않고 딱 좋네요! 플레인은 나중에 딸기잼과 먹으려고 시켰어요 식어도 맛있을 것 같아요 ;) 뜨거운 커피 배달해주시느라 고생하신 배달 직원 분께도 감사하네요! 번창하세요!
6334,골든빈커피,2021년 7월 28일,5,5,5,"
            라떼/1(HOT or ICE 선택(ice)),바닐라라떼/1(HOT or ICE 선택(ice))
          ",맛있게 잘먹었습니다
6335,골든빈커피,2021년 7월 25일,5,5,5,"
            딸기스무디 ice/1,플레인 크로플/1(추가 선택(바닐라아이스크림 추가))
          ",한번 시켜먹고 완전 반해서 이제 단골되었어요👍🏻 크로플도 아이스크림도 딸기주스도 너무너무 맛있어요. 아이스크림도 안녹아서 도착해요😊 보내주신 콜드브루도 맛있네요 감사합니다
6336,골든빈커피,2021년 7월 23일,5,5,5,"
            플레인 크로플/1(추가 선택(크로플 1개 추가)),프리미엄 망고우유 1병/1
          ","완전 맛있게 먹었어요....
다음에 또 뵐게요!"
6337,골든빈커피,2021년 7월 22일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ice)),플레인 크로플/1(추가 선택(크로플 1개 추가))
          ",크로플은 겉은 바싹 속은 쫄깃❣️해서 넘넘 맛나게 잘먹었습니다! 커피는 약간의 산미가 달달함을 깔끔하게 잡아줘서 넘 좋았습니다~ 거기다가 포장비닐은 생분해제품을 사용하셔서 감동...💕  달달함이 땡길 때 다시 올게요~👍🏻
6338,골든빈커피,2021년 7월 18일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ice)),심플 크로플/1(필수 선택(메이플시럽O),추가 선택(메이플시럽,크로플 1개 추가))
          ",허얼 대박 마쉬써요 커피도 대박 마쉬써요 크로플 대박 마쉬써요
6339,골든빈커피,2021년 7월 18일,4,5,5,"
            썸머라떼/1(추가 선택(샷추가)),콜드브루/1(HOT or ICE 선택(ice),콜드브루 선택(신당동블렌딩)),블랙포레스트생크림/1(포크 선택(포크 2개))
          ",커피 좋아요. 기본적으로 커피는 안달고 아이스크림이 녹으면 적당히 달아져요. 콜드브류도 깔끔해서 먹기 좋았어요. 케익은 딱 예상되는 맛정도??
6340,골든빈커피,2021년 7월 16일,5,5,5,"
            썸머라떼/1,수제레몬티/1(HOT or ICE 선택(ice)),딸기스무디 ice/1,플레인 크로플/1,뉴욕치즈케이크/1(포크 선택(포크 없음))
          ","오 괜찮았어요 특히 포장 잘되서 좋았네요
특히 크로플 추천 합니다 꼭 드셔보세요
좋은 디저트 타임됐습니다 번창하세요"
6341,골든빈커피,2021년 7월 15일,5,5,5,"
            썸머라떼/1,체다치즈베이컨 크로플/1,블랙포레스트생크림/1(포크 선택(포크 2개)),수제건빵（50g）/1
          ",얼마 전에 처음 발견하고는 며칠 내내 내면의 자아와 싸우다가 결국 먹었읍니다 크로플 넘 쫄깃해 맛있어잉 아이스크림 반 덩이 얹었더니 ㄹㅇ 더 오짐 츄라이츄라이ㅋ 케익은 아직 못 먹었어여 배불러서 근데 모양만 봐도 크로플이 압승임ㅋㅋ 한편 내일 물 타 마시려고 야심차게 요청했던 콜드브루는 오지 않았어여...사장님의 신뢰를 얻지 못한 손님이랄까 큭.. 달달이 쿨타임 차면 또 찾을게엿
6342,골든빈커피,2021년 7월 15일,5,5,5,"
            라떼/2(HOT or ICE 선택(ice))
          ",꼬수운 라떼 맛있게 잘 마셨습니다~
6343,골든빈커피,2021년 7월 10일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ice)),뉴욕치즈케이크/1(포크 선택(포크 1개))
          ",처음 시켜봤는데 직원분이 친절하시고 배달도 빠르고 만족합니다!!!  케이크도 맛있고 아메리카노도 잘 마셨습니당!! 강추욤〜‼︎🥺
6344,골든빈커피,2021년 7월 6일,5,5,5,"
            바닐라라떼/1(HOT or ICE 선택(ice)),플레인 크로플/1
          ",커피는 살짝 아쉬웠지만 크로플은 바삭하고 특히 아이스크림이 녹지않고 배달되네요. 다 맛있어요!
6345,골든빈커피,2021년 6월 26일,5,5,5,"
            디카페인 카페라떼/1(HOT or ICE 선택(hot)),심플 크로플/2(필수 선택(메이플시럽X))
          ",배달 정말 빨랐어요~~ 디카페인은 잘 없는데 여기는 배달되서 너무 좋네요^^
6346,골든빈커피,2021년 6월 26일,5,5,5,"
            돌체연유라떼/1(HOT or ICE 선택(ice)),플레인 크로플/1
          ",운동가는 길에 있는 로스터리 카페로 기억해서 시켜먹었는데 커피도 맛있고 크로플도 맛있네요. 서비스 콜드브루도 잘 마시겠습니다 :)
6347,골든빈커피,2021년 6월 24일,5,5,5,"
            플레인 크로플/1,인절미빙수 쉐이크 /1
          ",맛있게 잘 먹었습니다~ 크로플 짱이네요
6348,골든빈커피,2021년 5월 25일,4,5,5,"
            플레인 크로플/1(추가 선택(생크림 추가)),스트로베리 생크림 크로플/1,코코넛커피스무디/1
          ",맛있게 먹었습니다!! 크로플 최고!!🥰🥰
6349,골든빈커피,2021년 5월 19일,2,4,1,"
            바닐라라떼/3(HOT or ICE 선택(hot)),심플 크로플/1(필수 선택(메이플시럽X))
          ","익스프레스인데 배달이 너무 늦어요
주문확인/수락하는데까지만 15분걸림,,"
6350,골든빈커피,2021년 5월 10일,5,5,5,"
            플레인 크로플/1(추가 선택(크로플 1개 추가,바닐라아이스크림 추가)),초코칩쿠키/1,코코넛커피스무디/1
          ","배달 빠르고 크로플 넘 맛있어요~!
움료 포장도 꼼꼼하게 잘 되어옵니다 추천해용 👍👍"
6351,골든빈커피,2021년 5월 6일,5,5,5,"
            아메리카노/4(HOT or ICE 선택(ice),추가 선택(스틱설탕 （1개）)),라떼/1(HOT or ICE 선택(ice)),바나나스무디 ice/1,딸바스무디 ice/1
          ",빠른 배달 감사합니다!!ㅎㅎ
6352,골든빈커피,2021년 5월 5일,5,5,5,"
            라떼/1(HOT or ICE 선택(ice)),라떼/1(HOT or ICE 선택(hot)),바나나 생크림 크로플/1(추가 선택(크로플1개 추가,메이플시럽 추가)),심플 크로플/1(필수 선택(메이플시럽O))
          ",크로플맛집이에요. 저번에 먹어보고 오늘 세 개 시켰습니다💃💃 배달도 빠르고 좋아요. 크로플 포장도 깔끔하게 해주세요!
6353,골든빈커피,2021년 5월 2일,5,5,5,"
            썸머라떼/1,플레인 크로플/1
          ",크로플 생각나서 시켰는데 양도 적당하고 좋았어요! 드립백도 잘마시겠습니다
6354,골든빈커피,2021년 4월 29일,3,2,4,"
            라떼/1(HOT or ICE 선택(hot)),샘플팩5EA/1,생딸기라떼（500mL）/1
          ","잘먹겠습니다.,.,"
6355,골든빈커피,2021년 3월 31일,5,5,5,"
            아메리카노/1(HOT or ICE 선택(ice)),바닐라라떼/2(HOT or ICE 선택(ice))
          ","여기 커피는 시킬때마다 느끼는거지만,
맛있어요😍😍
서비스 더치도 다크하니 맛있어요~~!! 
서비스 더치로 2번 나눠 먹는데 가성비 짱이에요!"
6356,골든빈커피,2021년 3월 9일,5,5,5,"
            콜드브루/1(HOT or ICE 선택(ice),콜드브루 선택(과테말라)),콜드브루/1(HOT or ICE 선택(ice),콜드브루 선택(디카페인))
          ","콜드브루가 여러종류로 나뉘어져있는건 처음봤어요!
취향따라 골라먹을수있어서 좋은거같아용:)
각각 짧은 맛 설명이 적혀있다면 더 좋을것같습니다
번창하세요~!"
6357,골든빈커피,2021년 2월 22일,5,5,5,"
            라떼/1(HOT or ICE 선택(ice),추가 선택(디카페인)),플레인 크로플/1
          ",조리 배달 빨랐어요 이동네 크로플 다 먹어봤지만 여기가 가성비 최고👍커피도 진하고 맛있어요
6358,골든빈커피,2021년 2월 19일,5,5,5,"
            플레인 크로플/1(추가 선택(크로플 1개 추가)),검은깨쿠키/1,초코칩쿠키/1
          ","크로플이 바삭하고 쫀득해서 맛있었어요 ㅎㅎ
다름에 메이플시럽은 따로 담아달라고 할까봐요 맛있게 잘 먹었습니다!"
6359,골든빈커피,2021년 2월 10일,5,5,5,"
            라떼/1(HOT or ICE 선택(hot)),바닐라라떼/1(HOT or ICE 선택(hot)),플레인 크로플/1
          ",커피가맛있어서또시켰어요 배달빠름
6360,골든빈커피,2021년 2월 7일,5,5,5,"
            바닐라라떼/1(HOT or ICE 선택(hot)),콜드브루/1(HOT or ICE 선택(hot),콜드브루 선택(예가체프))
          ","커피가 참 맛이 좋아요 콜드브루 핫도 된다기에 신기해서 주문했는데 깔끔하고 가벼운 맛 
서비스 감솨함돠"
6361,골든빈커피,2021년 2월 5일,5,5,5,"
            검은깨쿠키/3,생딸기라떼（500mL）/1
          ","배달도 엄청 빠르고, 생딸기라떼 진짜 생딸기 들어가서 맛도 있고, 양 많아요!!  아침에 딱 맛있게 먹었네요~!  자주 이용할게요! 서비스 콜드브루도 감사합니다!!"
6362,커피집아멜라떼-본점,2022년 3월 22일,5,5,5,"
            리뷰이벤트/1,생딸기라떼/1,아멜라떼（BIG SIZE）/1(추가 선택(샷 추가)),카페라떼/1(HOT or ICE 선택(ICE))
          ",맛있어요! 아멜라떼도 신기하고 맛있고요
6363,커피집아멜라떼-본점,2022년 3월 21일,5,5,5,"
            수제요거트/1,망고스무디/1,벨기에와플/1(추가선택(메이플 시럽))
          ",맛있어요!!!! 여기 추천추첨
6364,커피집아멜라떼-본점,2022년 3월 21일,5,5,5,"
            리뷰이벤트/1,아메리카노/1(HOT or ICE 선택 1(ICE),캔포장(（ICE）대용량 투명캔 500ml)),마들렌/1
          ",마들렌 맛있었어요!
6365,커피집아멜라떼-본점,2022년 3월 20일,5,5,5,"
            리뷰이벤트/1,아메리카노/1(HOT or ICE 선택 1(ICE)),아메리카노/1(HOT or ICE 선택 1(ICE),캔포장(（ICE）대용량 투명캔 500ml)),벨기에와플/1
          ",ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
6366,커피집아멜라떼-본점,2022년 3월 20일,5,5,5,"
            리뷰이벤트/1,극진 밀크티/1
          ",밀크티 맛있어요! 질막겠습니다
6367,커피집아멜라떼-본점,2022년 3월 20일,5,5,3,"
            리뷰이벤트/1,아멜라떼 （big size）/1,잠봉뵈르/1
          ",커피가 다 새서 오긴 했는데 맛있게 먹었어요 감사합니다🙏
6368,커피집아멜라떼-본점,2022년 3월 20일,5,5,5,"
            리뷰이벤트/1,아멜라떼 （big size）/1,아메리카노/1(HOT or ICE 선택 1(HOT 480mL로 사이즈업)),레몬케이크/1
          ","가성비 좋으네요. 가겨도 싸고 배달속도는 왤케 빨라요? ㅎ
서비스도 감사합니다."
6369,커피집아멜라떼-본점,2022년 3월 19일,4,4,1,"
            리뷰이벤트/1,아인슈페너 오리지널/1,캐모마일/1(HOT or ICE 선택(HOT)),마들렌/1
          ",배달이늦게왔어요 얼음이다녹음
6370,커피집아멜라떼-본점,2022년 3월 19일,5,5,5,"
            흑당커피/1(HOT or ICE 선택(ICE)),아메리카노/1(HOT or ICE 선택 1(ICE)),극진 밀크티/1,마들렌/1,더블바닐라마들렌/2
          ",배달 바르고 맛있습니다!!
6371,커피집아멜라떼-본점,2022년 3월 19일,5,5,5,"
            리뷰이벤트/1,생딸기라떼/1,아인슈페너 오리지널/1(추가 선택(샷 추가))
          ",너무 맛있어요! 오늘도 주문하러 갑니다~~^^
